amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-06-17,2022-04-18,2022-06-21,"{'cnpj_cpf_idgener': '079.004.717-90', 'nome': 'HUGO MARQUES TRISTAO', 'tipo': 'FISICA'}",183117,,,00019/2018,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183117/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183117/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183117/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183117/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183117/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183117/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183117/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183117/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183117/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183117/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183117/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183117/terceirizados'}",Inexigibilidade,12,00035/2022,"O presente Termo de Credenciamento tem por objeto o Chamamento público para a a contratação Profissional de Saúde Autônomo (PSA) e/ou Organização Civil de Saúde (OCS)  especializadas em CIRURGIA VASCULAR, com o objetivo de prestação do serviço de consultas médicas em pacientes portadores  de doença Vascular Venosa, Cirurgias em pacientes portadores de Doença Vascular  e Cirurgias para Confecção de Acessos para Hemodiálise (Confecção de Fístulas Arteriovenosas, com ou sem utilização de próteses),  visando o atendimento dos Usuários do Sistema de Saúde da Marinha (USSM), na área do Rio de Janeiro e Grande Rio. Valor Pago será o constante na tabela da classificação Hierarquizada de Procedimentos Médicos (CBHPM) 2016 com redutor de 15% do valor da tabela para cirurgiões e auxiliares e tabela plena para anestesistas.",63148.003820/2017-55,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"478.902,24","478.902,20","478.902,20","39.908,52",2023-06-17,2022-06-17
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-04-20,2020-12-16,2022-04-26,"{'cnpj_cpf_idgener': '08.792.052/0001-50', 'nome': 'RITMOGRAPH SERVICOS MEDICOS', 'tipo': 'JURIDICA'}",183125,,,00020/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183125/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183125/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183125/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183125/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183125/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183125/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183125/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183125/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183125/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183125/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183125/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183125/terceirizados'}",Inexigibilidade,12,00015/2022,"Contratação de Organizações Civis (OCS) especializadas em atendimento médico e execução de procedimentos no Serviço de Eletrofisiologia Invasiva e Estimulação Cardíaca Artificial (SEIEC), a ser realizado dentro das dependências do Hospital Naval Marcílio Dias (HNMD).",63148.003723/2019-24,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"917.923,44","612.308,96","305.614,48","51.025,75",2024-04-20,2022-04-20
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2019-11-09,2019-11-14,2019-12-10,"{'cnpj_cpf_idgener': '73.398.422/0001-30', 'nome': 'CARDIORITMO SERVICOS MEDICOS LTDA', 'tipo': 'JURIDICA'}",183141,,,00020/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183141/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183141/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183141/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183141/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183141/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183141/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183141/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183141/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183141/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183141/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183141/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183141/terceirizados'}",Inexigibilidade,12,00072/2019,"Contratação de Organizações Civis (OCS) especializadas em atendimento médico e execução de procedimentos no Serviço de Eletrofisiologia Invasiva e Estimulação Cardíaca Artificial (SEIEC), a ser realizado dentro das dependências do Hospital Naval Marcílio Dias (HNMD).",63148.003723/2019-24,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"2.141.456,52","612.304,16","305.614,48","51.025,35",2024-11-28,2019-11-29
LEI 8.666 / 1993 - Artigo: 25 - Inciso: I,Serviços,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-02-03,,2023-02-24,"{'cnpj_cpf_idgener': '33.641.663/0003-06', 'nome': 'FUNDACAO GETULIO VARGAS', 'tipo': 'JURIDICA'}",183165,,,00036/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183165/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183165/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183165/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183165/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183165/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183165/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183165/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183165/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183165/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183165/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183165/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183165/terceirizados'}",Inexigibilidade,1,00005/2023,CONTRATAÇÃO DE EMPRESA PARA MINISTRAR CURSO DE MESTRADO PROFISSIONAL EM GESTÃO PARA A COMPETITIVIDADE – GESTÃO DE SAÚDE,63148.044901/2022-72,Sim,Despesa,,Ativo,,,Contrato,765720,,"96.295,00","96.295,00","96.295,00","96.295,00",2024-08-03,2023-02-03
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2019-07-30,2019-06-21,2019-08-01,"{'cnpj_cpf_idgener': '39.086.160/0001-30', 'nome': 'COI CLINICAS ONCOLOGICAS INTEGRADAS SA', 'tipo': 'JURIDICA'}",183214,,,00008/2018,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183214/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183214/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183214/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183214/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183214/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183214/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183214/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183214/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183214/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183214/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183214/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183214/terceirizados'}",Inexigibilidade,12,00029/2019,"Contratação de Organização Civil de Saúde (OCS) na área de Radioterapia (Braquiterapia) em Oncologia, e realização dos procedimentos constantes na tabela vigente da Classificação Brasileira Hierarquizada de Procedimentos Médicos - 2016 (CBHPM-2016) com redutor de 50%, visando o atendimento aos usuários do Sistema de Saúde da Marinha (SSM).",63148.001157/2018-35,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"1.206.540,00","241.308,00","241.308,00","20.109,00",2024-07-29,2019-07-30
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-10-14,2020-06-19,2020-10-23,"{'cnpj_cpf_idgener': '36.449.718/0001-07', 'nome': 'DIMAGEM DIAGNOSTICO POR IMAGEM LTDA', 'tipo': 'JURIDICA'}",183228,,,00022/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183228/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183228/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183228/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183228/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183228/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183228/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183228/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183228/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183228/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183228/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183228/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183228/terceirizados'}",Inexigibilidade,12,00060/2020,"Constitui o objetivo do presente, a Contratação de Organizações Civis de Saúde (OCS) especializada na realização de exames de Ressonância Magnética Cardíaca e seus respectivos laudos, para os usuários do Sistema de Saúde da Marinha (SSM).",63148.008510/2019-99,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"164.433,98","43.005,40","40.609,30","3.583,78",2024-10-13,2020-10-14
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-12-17,2021-05-04,2021-12-22,"{'cnpj_cpf_idgener': '19.378.769/0116-15', 'nome': 'INSTITUTO HERMES PARDINI S/A', 'tipo': 'JURIDICA'}",183236,,,00033/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183236/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183236/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183236/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183236/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183236/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183236/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183236/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183236/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183236/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183236/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183236/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183236/terceirizados'}",Inexigibilidade,12,00034/2021,"Constitui o objetivo do presente, a Contratação de Organizações Civis de Saúde (OCS) especializada na realização de exames de Ressonância Magnética Cardíaca e seus respectivos laudos, para os usuários do Sistema de Saúde da Marinha (SSM).",63148.008510/2019-99,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"126.620,04","43.005,40","40.609,30","3.583,78",2024-12-17,2021-12-17
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2019-10-21,2019-08-23,2019-10-22,"{'cnpj_cpf_idgener': '33.804.212/0001-80', 'nome': 'CLINICA SAO CARLOS S.A.', 'tipo': 'JURIDICA'}",183247,,,00007/2018,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183247/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183247/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183247/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183247/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183247/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183247/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183247/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183247/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183247/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183247/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183247/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183247/terceirizados'}",Inexigibilidade,12,00050/2019,"Contratação de Organizações Civis de Saúde (OCS) para inscrição em registro cadastral e credenciamento na área de Radioterapia (Teleterapia) em Oncologia, e realização dos procedimentos constantes na tabela vigente da Classificação Brasileira Hierarquizada de Procedimentos Médicos - 2016 (CBHPM-2016) com redutor de 50%, visando o atendimento aos usuários do Sistema de Saúde da Marinha (SSM).",63148.001159/2018-24,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"5.210.182,20","1.042.036,49","1.042.036,49","86.836,37",2024-10-20,2019-10-21
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2019-07-30,2019-05-22,2019-08-01,"{'cnpj_cpf_idgener': '39.086.160/0001-30', 'nome': 'COI CLINICAS ONCOLOGICAS INTEGRADAS SA', 'tipo': 'JURIDICA'}",183259,,,00007/2018,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183259/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183259/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183259/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183259/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183259/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183259/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183259/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183259/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183259/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183259/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183259/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183259/terceirizados'}",Inexigibilidade,12,00028/2019,"Contratação de Organizações Civis de Saúde (OCS) para inscrição em registro cadastral e credenciamento na área de Radioterapia (Teleterapia) em Oncologia, e realização dos procedimentos constantes na tabela vigente da Classificação Brasileira Hierarquizada de Procedimentos Médicos - 2016 (CBHPM-2016) com redutor de 50%, visando o atendimento aos usuários do Sistema de Saúde da Marinha (SSM).",63148.001159/2018-24,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"5.210.182,20","1.042.036,49","1.042.036,49","86.836,37",2024-07-29,2019-07-30
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2018-04-16,2018-03-12,2018-04-17,"{'cnpj_cpf_idgener': '29.232.575/0001-11', 'nome': 'OTOLAB SERVICOS MEDICOS E HOSPITALARES LTDA', 'tipo': 'JURIDICA'}",183279,,,00008/2016,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/183279/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/183279/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/183279/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/183279/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/183279/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/183279/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/183279/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/183279/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/183279/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/183279/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/183279/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/183279/terceirizados'}",Inexigibilidade,12,00011/2018,"Prestação de serviço de Assistência Médica na especialidade de OTORRINOLARINGOLOGIA, por médicos Otorrinolaringologistas, Clínicas ou Hospitais aos Usuários do Sistema de Saúde da Marinha (SSM), para realização de Consultas, Exames específicos com laudos e Procedimentos, na área Rio de Janeiro e Grande Rio na especialidade médica anteriormente citada, constantes na tabela vigente da Classificação Hierarquizada de Procedimentos (CBHPM) 2014 com redutor de 20%, ou  seja, 80% do valor da CBHPM,   visando o atendimento dos usuários do Sistema de Saúde da Marinha. 

	O serviço serão realizados por  médicos Otorrinolaringologistas da CREDENCIADA, em suas instalações que poderão ser : Consultórios, Clínicas ou Hospitais , para atender os Usuários do Sistema de Saúde da Marinha.",63148.002763/2016-14,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"2.859.291,00","571.858,21","571.858,21","47.654,85",2023-04-14,2018-04-16
